Key,id,Japanese(ja),English(en)
OrganizeMainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-TitleBar-TitleText,0,初めて見かけた日.txt,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine,0,最近どうしたんだよ、全然連絡取れないじゃないか,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (1),0,忙しかったんだ。彼女のことで,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (2),0,彼女って...またあの子か？,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (3),0,うん、もっと特別な関係になれそうなんだ,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (4),0,お前、まだ粘着してるのか,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (5),0,粘着なんかじゃない。愛だよ,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (6),0,これは恋愛じゃなくてストーキングだよ,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (7),0,彼女は僕のことを理解していないだけだ,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (8),0,警察沙汰になるぞ、マジで,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (9),0,なぜ？彼女は喜んでいるよ,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (1)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (2)-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (3)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (4)-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (5)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (6)-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (7)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (8)-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (9)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-TitleBar-TitleText,0,親友からの忠告.txt,
OrganizeMainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line1Text,0,"患者氏名：鈴木 啓太
年齢：28歳",
OrganizeMainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line2Text,0,"診断：　　　　　、急性ストレス反応あり",
OrganizeMainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line2Text (1),0,妄想性障害,
OrganizeMainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line3Text,0,"所見：
患者は交通事故による一時的な記憶障害から回復過程にありますが、特定の女性に対する強い執着と　　　　　　が認められます。自分と対象者との関係性を実際よりも親密なものと誤認識しており、その認識を修正することに強い抵抗を示しています。",
OrganizeMainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line3Text (1),0,現実との乖離,
OrganizeMainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line4Text,0,思考内容には強迫観念的な要素が見られ、対象者との「　　　　　」を証明しようとする行動パターンが顕著です。現状では自身の行動が相手に与える影響について洞察が不足しています。,
OrganizeMainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line4Text (1),0,特別な関係,
OrganizeMainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line5Text,0,"治療計画：
	・認知行動療法（週1回）
	・必要に応じた薬物療法の検討
	・現実検討能力の向上を目指した介入",
OrganizeMainScene-GameObject-Canvas-診断書.PDFFilePanel-TitleBar-TitleText,0,診断書.pdf,
OrganizeMainScene-GameObject-Canvas-窓越しの彼女.PNGFilePanel-TitleBar-TitleText,0,窓越しの彼女.png,
OrganizeMainScene-GameObject-Canvas-通勤路.PNGFilePanel-TitleBar-TitleText,0,通勤路.png,
OrganizeMainScene-GameObject-Canvas-特別な場所.PNGFilePanel-TitleBar-TitleText,0,特別な場所.png,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine,0,今日はプルーストの話ができて楽しかった。,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (1),0,こちらこそ、楽しい時間をありがとう,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (10),0,そっか、ぼくのSNSアカウントまだ知らないよね,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (11),0,このアカウントに、予定が決まったら連絡して,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (12),0,・・・うん、わかった,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (2),0,また機会があればお話したいです,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (3),0,ぜひ。プルーストについてもっと話したいです,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (4),0,明日、もしよければカフェでお茶しませんか？,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (5),0,ごめんなさい、明日は予定があるんです,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (6),0,じゃあ明後日はどうですか？,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (7),0,う～ん、ちょっと考えておきます,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (8),0,お返事待ってますね。,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (9),0,返事？,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (1)-Text (TMP),0,彼女：,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (10)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (11)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (12)-Text (TMP),0,彼女：,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (2)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (3)-Text (TMP),0,彼女：,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (4)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (5)-Text (TMP),0,彼女：,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (6)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (7)-Text (TMP),0,彼女：,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (8)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (9)-Text (TMP),0,彼女：,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-TitleBar-TitleText,0,帰り際.txt,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine,0,調べたよ、彼女のこと,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (1),0,どうやって？,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (10),0,やばっ（笑）,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (11),0,何がヤバいの？,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (12),0,好きになったら知りたくなるのは当然でしょ,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (13),0,いや・・・う、うん。そうだな・・・,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (2),0,えっ、片っ端しから調べて,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (3),0,ＳＮＳアカウントを見つけたよ,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (4),0,すごい執念だなぁ,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (5),0,普通だよ,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (6),0,文学部で、フランス文学が好きなんだって,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (7),0,どこまで調べたんだよ...,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (8),0,友達の投稿にタグ付けされてたから、,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (9),0,住んでる場所も大体分かった,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (1)-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (10)-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (11)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (12)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (13)-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (2)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (3)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (4)-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (5)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (6)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (7)-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (8)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (9)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-TitleBar-TitleText,0,彼女のこと.txt,
OrganizeMainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line1Text,0,もう一ヶ月以上眠れない日が続いている。あの人のことを考えると、体が震えてしまう。最初は文学の話で盛り上がった親切な人だと思ったのに。どうしてこうなってしまったのだろう。,
OrganizeMainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line2Text,0,"窓の外を見るたびに、彼がいるような気がする。本当に　　でしかない。連絡先を教えたことを後悔している。初めの私の返信が彼を勇気づけてしまったのかもしれない。今となっては取り返しがつかない。
",
OrganizeMainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line2Text (1),0,恐怖,
OrganizeMainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line3Text,0,昨日も玄関先にプレゼントが置かれていた。断っているのに、なぜ理解してくれないのだろう。もう何日も　　　　　夜、物音がすると飛び起きてしまう。友人の家に泊めてもらおうかとも考えたけれど、彼に友人のことまで知られたくない。,
OrganizeMainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line3Text (1),0,眠れない。,
OrganizeMainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line4Text,0,時々カーテンの隙間から外を見ると、いつも同じ場所に彼がいる。常に　　　　　　　感覚が消えない。警察にも相談したけれど、具体的な脅迫がないと動けないと言われた。このまま私は、ずっと怯えて生きていくしかないのだろうか。,
OrganizeMainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line4Text (1),0,監視されている,
OrganizeMainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line5Text,0,できることなら、彼の記憶から私のことが消えてほしい。そうすれば、私も普通の日常に戻れるのに。,
OrganizeMainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-TitleBar-TitleText,0,被害者の手記.pdf,
OrganizeMainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line1Text,0,鈴木 啓太さんへ,
OrganizeMainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line2Text,0,あなたは女性対して、数ヶ月に渡って執拗な接触を続けてきました。SNSを調べ、行動を監視し、自宅まで押しかけるなど、あなたの行動は明らかに彼女を　　　　　　　のです。,
OrganizeMainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line2Text (1),0,娘を追い詰めた,
OrganizeMainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line3Text,0,事故でいっさいの記憶を失ったとしても、あなたがした行為の責任は消えません。だからこそ、あなたには全てを　　　　　　必要があると考えました。この記憶の断片を見て、自分が何をしたのかを理解してください。,
OrganizeMainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line3Text (1),0,思い出させる,
OrganizeMainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line4Text,0,あなたが抱えている問題には専門的な治療が必要です。そして何より必要なのは、自分の行動への　　です。記憶を取り戻し、自分の行為と向き合うことが、あなた自身の回復への第一歩になるはずです。,
OrganizeMainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line4Text (1),0,反省,
OrganizeMainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line5Text,0,"　　　　　　　　　　　　　　　　　と言っています。
その願いを尊重してください。",
OrganizeMainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line5Text (1),0,娘はもう二度とあなたに会いたくない,
OrganizeMainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-TitleBar-TitleText,0,父親からの手紙.pdf,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine,0,もう関わりたくない,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (1),0,そう...,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (10),0,...なぜ？,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (2),0,警察に相談したからな、彼女の件で,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (3),0,なんで、ぼく達の邪魔をするんだ？,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (4),0,お前を止めるためだ,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (5),0,もしかして、君も彼女のことが好きなのか？,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (6),0,違う！そうじゃない,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (7),0,友達だから、止めようとしてる,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (8),0,...,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (9),0,自分を見つめ直せ,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (1)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (10)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (2)-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (3)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (4)-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (5)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (6)-Text (TMP),0,友人；,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (7)-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (8)-Text (TMP),0,ぼく：,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (9)-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea-Text (TMP),0,友人：,
OrganizeMainScene-GameObject-Canvas-別れ話.TXTFilePanel-TitleBar-TitleText,0,別れ話.txt,
OrganizeMainScene-GameObject-Canvas-友人FilePanel-友人ファイル-警察署前.png-Text (TMP),0,警察署前.png,
OrganizeMainScene-GameObject-Canvas-友人FilePanel-友人ファイル-喧嘩.png-Text (TMP),0,喧嘩.png,
OrganizeMainScene-GameObject-Canvas-友人FilePanel-友人ファイル-最後の警告.txt-Text (TMP),0,最後の警告.txt,
OrganizeMainScene-GameObject-Canvas-友人FilePanel-友人ファイル-親友からの忠告.txt-Text (TMP),0,親友からの忠告.txt,
OrganizeMainScene-GameObject-Canvas-友人FilePanel-友人ファイル-別れ話.txt-Text (TMP),0,別れ話.txt,
OrganizeMainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-プレゼント.txt-Text (TMP),0,プレゼント.txt,
OrganizeMainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-初めての喧嘩？.txt-Text (TMP),0,初めての喧嘩？.txt,
OrganizeMainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-窓越しの彼女.png-Text (TMP),0,窓越しの彼女.png,
OrganizeMainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-特別な場所.png-Text (TMP),0,特別な場所.png,
OrganizeMainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-彼女との文通.txt-Text (TMP),0,帰り際.txt,
OrganizeMainScene-GameObject-DraggingCanvas-confirmationPanel-confirmationText,0,New Text,
OrganizeMainScene-GameObject-DraggingCanvas-confirmationPanel-confirmNoButton-Text (TMP),0,いいえ,
OrganizeMainScene-GameObject-DraggingCanvas-confirmationPanel-confirmYesButton-Text (TMP),0,はい,
OrganizeMainScene-GameObject-DraggingCanvas-TrashBoxTipsPanel-TrashBoxTipsText,0,New Text,
"Prefab-CommonSettingsPanel-CommonSettingsPanel-SettingsContainer-BackButton-Text (TMP) ""戻る""",0,戻る,
"Prefab-CommonSettingsPanel-CommonSettingsPanel-SettingsContainer-BGMVolumeControl-LabelText ""BGM音量""",0,BＧＭ,
"Prefab-CommonSettingsPanel-CommonSettingsPanel-SettingsContainer-SaveAndQuitButton-Text (TMP) ""保存して終了""",0,セーブしてから終了,
"Prefab-CommonSettingsPanel-CommonSettingsPanel-SettingsContainer-SEVolumeControl-LabelText ""SE音量""",0,ＳＥ,
Prefab-DialogueEntryPrefab-DialogueEntryPrefab-BubbleBackground-DialogueText,0,<セリフのサンプルテキスト。ここに実際のダイアログが入ります。>,
Prefab-DialogueEntryPrefab-DialogueEntryPrefab-BubbleBackground-SpeakerName,0,<話者名>,
Prefab-NarrationEntryPrefab-NarrationEntryPrefab-NarrationBackground -DialogueText,0,<ナレーションのサンプルテキスト。ここに説明文や状況説明が入ります。>,
Prefab-Text Popup-Text Popup-TextMeshPro Text,0,Sample,
Prefab-TextMeshPro - Prefab 1-TextMeshPro - Prefab 1,0,Seems to be ok!,
Prefab-TextMeshPro - Prefab 2-TextMeshPro - Prefab 2,0,Hello World!,
TitleScene-Canvas-MenuContainer-やめるボタン-Text (TMP),0,やめる,
TitleScene-Canvas-MenuContainer-思い出すボタン-Text (TMP),0,思い出す,
TitleScene-Canvas-MenuContainer-設定ボタン-Text (TMP),0,設定,
TitleScene-Canvas-QuitConfirmationPanel -いいえボタン-Text (TMP),0,いいえ,
TitleScene-Canvas-QuitConfirmationPanel -はいボタン-Text (TMP),0,はい,
TitleScene-Canvas-QuitConfirmationPanel -確認テキスト,0,ゲームを終了しますか？,
TitleScene-Canvas-SettingsPanel-GraphicsPanel-1280×720_Button-Text (TMP),0,1280 × 720,
TitleScene-Canvas-SettingsPanel-GraphicsPanel-1600×900_Button-Text (TMP),0,1600 × 900,
TitleScene-Canvas-SettingsPanel-GraphicsPanel-1920×1080_Button-Text (TMP),0,1920 × 1080,
TitleScene-Canvas-SettingsPanel-GraphicsPanel-960×540_Button-Text (TMP),0,960 × 540,
TitleScene-Canvas-SettingsPanel-GraphicsPanel-BackButton-Text (TMP),0,戻る,
TitleScene-Canvas-SettingsPanel-GraphicsPanel-SaveButton-Text (TMP),0,適用,
TitleScene-Canvas-SettingsPanel-GraphicsPanel-TitleText,0,グラフィック設定,
TitleScene-Canvas-SettingsPanel-LanguagePanel-BackButton-Text (TMP),0,戻る,
TitleScene-Canvas-SettingsPanel-LanguagePanel-LanguageDropdown-Label,0,日本語,
TitleScene-Canvas-SettingsPanel-LanguagePanel-LanguageDropdown-Template-Viewport-Content-Item-Item Label,0,Option A,
TitleScene-Canvas-SettingsPanel-LanguagePanel-SaveButton-Text (TMP),0,適用,
TitleScene-Canvas-SettingsPanel-LanguagePanel-TitleText,0,言語設定,
TitleScene-Canvas-SettingsPanel-SoundPanel-BackButton-Text (TMP),0,戻る,
TitleScene-Canvas-SettingsPanel-SoundPanel-BGMVolumeLabel,0,BGM音量,
TitleScene-Canvas-SettingsPanel-SoundPanel-MasterVolumeLabel,0,マスター音量,
TitleScene-Canvas-SettingsPanel-SoundPanel-SaveButton-Text (TMP),0,適用,
TitleScene-Canvas-SettingsPanel-SoundPanel-SFXVolumeLabel,0,効果音量,
TitleScene-Canvas-SettingsPanel-SoundPanel-TitleText,0,サウンド設定,
TitleScene-Canvas-SettingsPanel-グラフィックボタン-Text (TMP),0,グラフィック,
TitleScene-Canvas-SettingsPanel-サウンドボタン-Text (TMP),0,サウンド,
TitleScene-Canvas-SettingsPanel-データ初期化ボタン-Text (TMP),0,データ初期化,
TitleScene-Canvas-SettingsPanel-データ初期化確認パネル-いいえボタン-Text (TMP),0,いいえ,
TitleScene-Canvas-SettingsPanel-データ初期化確認パネル-はいボタン-Text (TMP),0,はい,
TitleScene-Canvas-SettingsPanel-データ初期化確認パネル-メッセージパネル-メッセージテキスト,0,保存されていたデータはすべて削除されました,
TitleScene-Canvas-SettingsPanel-データ初期化確認パネル-確認テキスト,0,ゲームを初期化しますか？,
